action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2279062,[],CHEMBL960887,Inhibition of human recombinant MMP12 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(N)=O)cc12)C(=O)O,,,CHEMBL1153372,J Med Chem,2009,"{'bei': '20.03', 'le': '0.40', 'lle': '5.66', 'sei': '5.35'}",CHEMBL523001,,CHEMBL523001,8.12,0,http://www.openphacts.org/units/Nanomolar,754562,=,1,1,=,,IC50,nM,,7.6,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,7.6
,,2279063,[],CHEMBL960887,Inhibition of human recombinant MMP12 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)NC3CCCC3)cc12)C(=O)O,,,CHEMBL1153372,J Med Chem,2009,"{'bei': '17.53', 'le': '0.34', 'lle': '4.26', 'sei': '6.03'}",CHEMBL492952,,CHEMBL492952,8.30,0,http://www.openphacts.org/units/Nanomolar,754563,=,1,1,=,,IC50,nM,,5.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,5.0
,,2279064,[],CHEMBL960887,Inhibition of human recombinant MMP12 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Nc3ccsc3)cc12)C(=O)O,,,CHEMBL1153372,J Med Chem,2009,"{'bei': '18.55', 'le': '0.37', 'lle': '4.37', 'sei': '6.57'}",CHEMBL523683,,CHEMBL523683,9.05,0,http://www.openphacts.org/units/Nanomolar,754564,=,1,1,=,,IC50,nM,,0.9,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,0.9
,,2279065,[],CHEMBL960887,Inhibition of human recombinant MMP12 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)NCCc3cccs3)cc12)C(=O)O,,,CHEMBL1153372,J Med Chem,2009,"{'bei': '17.37', 'le': '0.35', 'lle': '4.56', 'sei': '6.50'}",CHEMBL493356,,CHEMBL493356,8.96,0,http://www.openphacts.org/units/Nanomolar,754565,=,1,1,=,,IC50,nM,,1.1,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,1.1
,,2279066,[],CHEMBL960887,Inhibition of human recombinant MMP12 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)Nc1ccc2c(c1)oc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1153372,J Med Chem,2009,"{'bei': '18.84', 'le': '0.37', 'lle': '4.77', 'sei': '5.87'}",CHEMBL493958,,CHEMBL493958,7.92,0,http://www.openphacts.org/units/Nanomolar,754654,=,1,1,=,,IC50,nM,,12.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,12.0
,,2279067,[],CHEMBL960887,Inhibition of human recombinant MMP12 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(NC(=O)OCCF)ccc12)C(=O)O,,,CHEMBL1153372,J Med Chem,2009,"{'bei': '17.68', 'le': '0.35', 'lle': '4.51', 'sei': '5.93'}",CHEMBL492904,,CHEMBL492904,8.00,0,http://www.openphacts.org/units/Nanomolar,754655,=,1,1,=,,IC50,nM,,10.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,10.0
,,2279068,[],CHEMBL960887,Inhibition of human recombinant MMP12 expressed in Escherichia coli,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1cc(NC(=O)Oc3ccc(F)cc3)ccc12)C(=O)O,,,CHEMBL1153372,J Med Chem,2009,"{'bei': '15.58', 'le': '0.30', 'lle': '3.08', 'sei': '5.78'}",CHEMBL492905,,CHEMBL492905,7.80,0,http://www.openphacts.org/units/Nanomolar,754656,=,1,1,=,,IC50,nM,,16.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,16.0
,,2350722,[],CHEMBL964734,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2nc[nH]c2c1,,,CHEMBL1150410,J Med Chem,2008,"{'bei': '18.22', 'le': '0.34', 'lle': '1.13', 'sei': '7.12'}",CHEMBL449325,,CHEMBL449325,2.70,0,http://www.openphacts.org/units/Nanomolar,793197,=,1,1,=,,IC50,nM,,2000000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,2000.0
,,2350727,[],CHEMBL964734,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,,,CHEMBL1150410,J Med Chem,2008,"{'bei': '23.17', 'le': '0.44', 'lle': '7.50', 'sei': '7.30'}",CHEMBL19611,ILOMASTAT,CHEMBL19611,9.00,0,http://www.openphacts.org/units/Nanomolar,793285,=,1,1,=,,IC50,nM,,1.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.001
,,2350728,[],CHEMBL964734,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(c2ccccc2)N1,,,CHEMBL1150410,J Med Chem,2008,"{'bei': '37.11', 'le': '0.69', 'lle': '5.97', 'sei': '11.23'}",CHEMBL156406,,CHEMBL156406,6.54,0,http://www.openphacts.org/units/Nanomolar,793284,=,1,1,=,,IC50,nM,,290.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,0.29
,,2350729,[],CHEMBL964734,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2c(c1)NC(=O)CO2,,,CHEMBL1150410,J Med Chem,2008,"{'bei': '21.14', 'le': '0.39', 'lle': '2.12', 'sei': '9.00'}",CHEMBL485691,,CHEMBL485691,3.45,0,http://www.openphacts.org/units/Nanomolar,793200,=,1,1,=,,IC50,nM,,355000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,355.0
,,2350730,[],CHEMBL964734,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(-c2ccc3c(c2)CCC(=O)N3)cs1,,,CHEMBL1150410,J Med Chem,2008,"{'bei': '9.42', 'le': '0.18', 'lle': '-0.70', 'sei': '5.48'}",CHEMBL485690,,CHEMBL485690,2.30,0,http://www.openphacts.org/units/Nanomolar,793199,=,1,1,=,,IC50,nM,,5000000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,5000.0
,,2350731,[],CHEMBL964734,Inhibition of MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc2c(n1)-c1cc(Cl)ccc1SC2,,,CHEMBL1150410,J Med Chem,2008,"{'bei': '12.67', 'le': '0.27', 'lle': '-0.35', 'sei': '16.84'}",CHEMBL503690,,CHEMBL503690,3.00,0,http://www.openphacts.org/units/Nanomolar,793198,=,1,1,=,,IC50,nM,,1000000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,1000.0
,,2393308,[],CHEMBL945281,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c(N2CCc3ccc(CNC(=O)c4nc5sc6c(c5c(=O)[nH]4)CCS(=O)(=O)C6)cc3C2)c(=O)c1=O,,,CHEMBL1140912,J Med Chem,2009,,CHEMBL460725,,CHEMBL460725,,0,http://www.openphacts.org/units/Nanomolar,729534,>,1,1,>,,IC50,nM,,5000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,5000.0
,,2393317,[],CHEMBL945281,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)CC1CCCc2sc3nc(C(=O)NCc4ccc5c(c4)NC(=O)CO5)[nH]c(=O)c3c21,,,CHEMBL1140912,J Med Chem,2009,,CHEMBL460899,,CHEMBL460899,,0,http://www.openphacts.org/units/Nanomolar,729610,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,10000.0
,,2503949,[],CHEMBL946715,Inhibition of MMP12 by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL1141004,Bioorg Med Chem Lett,2008,"{'bei': '9.66', 'le': '0.18', 'lle': '0.01', 'sei': '4.82'}",CHEMBL4859268,AGG-523,CHEMBL4859268,4.60,0,http://www.openphacts.org/units/Nanomolar,753315,=,1,1,=,,IC50,nM,,25000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,uM,UO_0000065,,25.0
,,2692725,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cc4ccccc4o3)cc2)cc1)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '15.95', 'le': '0.31', 'lle': '3.11', 'sei': '6.25'}",CHEMBL187523,,CHEMBL187523,7.85,0,http://www.openphacts.org/units/Nanomolar,822792,=,1,1,=,,IC50,nM,,14.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,14.0
,,2692726,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '20.69', 'le': '0.41', 'lle': '5.55', 'sei': '6.45'}",CHEMBL523034,,CHEMBL523034,8.70,0,http://www.openphacts.org/units/Nanomolar,822793,=,1,1,=,,IC50,nM,,2.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,2.0
,,2692727,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '21.36', 'le': '0.42', 'lle': '4.45', 'sei': '7.68'}",CHEMBL449228,,CHEMBL449228,7.42,0,http://www.openphacts.org/units/Nanomolar,822794,=,1,1,=,,IC50,nM,,38.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,38.0
,,2692728,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '17.91', 'le': '0.35', 'lle': '3.25', 'sei': '6.44'}",CHEMBL515439,,CHEMBL515439,6.22,0,http://www.openphacts.org/units/Nanomolar,822795,=,1,1,=,,IC50,nM,,600.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,600.0
,,2692729,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@@H](NS(=O)(=O)c1ccc2sc3ccccc3c2c1)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '19.43', 'le': '0.40', 'lle': '3.62', 'sei': '8.46'}",CHEMBL570310,,CHEMBL570310,7.06,0,http://www.openphacts.org/units/Nanomolar,822881,=,1,1,=,,IC50,nM,,87.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,87.0
,,2692730,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2sc3ccccc3c2c1)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '16.85', 'le': '0.35', 'lle': '2.68', 'sei': '7.34'}",CHEMBL551190,,CHEMBL551190,6.12,0,http://www.openphacts.org/units/Nanomolar,822882,=,1,1,=,,IC50,nM,,750.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,750.0
,,2692731,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@@H](NS(=O)(=O)c1ccc2sc3cc(NS(C)(=O)=O)ccc3c2c1)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '11.73', 'le': '0.25', 'lle': '2.55', 'sei': '4.13'}",CHEMBL552376,,CHEMBL552376,5.36,0,http://www.openphacts.org/units/Nanomolar,822883,=,1,1,=,,IC50,nM,,4400.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,4400.0
,,2692732,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2sc3cc(NS(C)(=O)=O)ccc3c2c1)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '12.44', 'le': '0.27', 'lle': '2.87', 'sei': '4.38'}",CHEMBL552377,,CHEMBL552377,5.68,0,http://www.openphacts.org/units/Nanomolar,822884,=,1,1,=,,IC50,nM,,2100.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,2100.0
,,2692733,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@@H](NS(=O)(=O)c1ccc2c(c1)sc1ccc(NS(C)(=O)=O)cc12)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '15.82', 'le': '0.34', 'lle': '4.41', 'sei': '5.57'}",CHEMBL562850,,CHEMBL562850,7.22,0,http://www.openphacts.org/units/Nanomolar,822885,=,1,1,=,,IC50,nM,,60.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,60.0
,,2692734,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1ccc(NS(C)(=O)=O)cc12)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '15.99', 'le': '0.34', 'lle': '4.49', 'sei': '5.63'}",CHEMBL551655,,CHEMBL551655,7.30,0,http://www.openphacts.org/units/Nanomolar,821636,=,1,1,=,,IC50,nM,,50.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,50.0
,,2692735,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2c(c1)sc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '12.69', 'le': '0.26', 'lle': '1.92', 'sei': '4.55'}",CHEMBL561310,,CHEMBL561310,5.54,0,http://www.openphacts.org/units/Nanomolar,821637,=,1,1,=,,IC50,nM,,2900.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,2900.0
,,2692736,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2c(c1)sc1ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '11.77', 'le': '0.24', 'lle': '1.52', 'sei': '4.22'}",CHEMBL549970,,CHEMBL549970,5.14,0,http://www.openphacts.org/units/Nanomolar,821638,=,1,1,=,,IC50,nM,,7300.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,7300.0
,,2692737,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2sc3cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc3c2c1,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '20.03', 'le': '0.41', 'lle': '5.12', 'sei': '7.18'}",CHEMBL561311,,CHEMBL561311,8.74,0,http://www.openphacts.org/units/Nanomolar,821639,=,1,1,=,,IC50,nM,,1.8,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,1.8
,,2692738,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2sc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '21.53', 'le': '0.44', 'lle': '5.78', 'sei': '7.72'}",CHEMBL561312,,CHEMBL561312,9.40,0,http://www.openphacts.org/units/Nanomolar,821640,=,1,1,=,,IC50,nM,,0.4,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,0.4
,,2692739,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '17.27', 'le': '0.35', 'lle': '3.92', 'sei': '6.19'}",CHEMBL559585,,CHEMBL559585,7.54,0,http://www.openphacts.org/units/Nanomolar,822726,=,1,1,=,,IC50,nM,,29.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,29.0
,,2692740,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '18.43', 'le': '0.38', 'lle': '4.43', 'sei': '6.61'}",CHEMBL562373,,CHEMBL562373,8.05,0,http://www.openphacts.org/units/Nanomolar,821711,=,1,1,=,,IC50,nM,,9.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,9.0
,,2692741,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2c(c1)oc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '18.92', 'le': '0.37', 'lle': '4.80', 'sei': '5.89'}",CHEMBL550562,,CHEMBL550562,7.96,0,http://www.openphacts.org/units/Nanomolar,822727,=,1,1,=,,IC50,nM,,11.1,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,11.1
,,2692742,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Nc1ccc2c(c1)oc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '18.68', 'le': '0.37', 'lle': '4.70', 'sei': '5.82'}",CHEMBL493958,,CHEMBL493958,7.85,0,http://www.openphacts.org/units/Nanomolar,821712,=,1,1,=,,IC50,nM,,14.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,14.0
,,2692743,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(N)ccc12)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '19.49', 'le': '0.40', 'lle': '4.36', 'sei': '6.74'}",CHEMBL550702,,CHEMBL550702,7.38,0,http://www.openphacts.org/units/Nanomolar,821713,=,1,1,=,,IC50,nM,,42.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,42.0
,,2692744,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '15.54', 'le': '0.32', 'lle': '2.99', 'sei': '5.75'}",CHEMBL562374,,CHEMBL562374,7.00,0,http://www.openphacts.org/units/Nanomolar,821714,=,1,1,=,,IC50,nM,,100.1,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,100.1
,,2692745,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '18.20', 'le': '0.37', 'lle': '4.19', 'sei': '6.73'}",CHEMBL561715,,CHEMBL561715,8.20,0,http://www.openphacts.org/units/Nanomolar,821715,=,1,1,=,,IC50,nM,,6.3,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,6.3
,,2692746,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)OC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '16.44', 'le': '0.34', 'lle': '3.24', 'sei': '6.27'}",CHEMBL559583,,CHEMBL559583,7.64,0,http://www.openphacts.org/units/Nanomolar,821808,=,1,1,=,,IC50,nM,,23.1,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,23.1
,,2692747,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '16.08', 'le': '0.33', 'lle': '3.04', 'sei': '6.32'}",CHEMBL550907,,CHEMBL550907,7.70,0,http://www.openphacts.org/units/Nanomolar,821809,=,1,1,=,,IC50,nM,,20.2,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,20.2
,,2692748,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)OCCS(C)(=O)=O)ccc12)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '15.36', 'le': '0.33', 'lle': '5.08', 'sei': '5.21'}",CHEMBL552175,,CHEMBL552175,8.12,0,http://www.openphacts.org/units/Nanomolar,821810,=,1,1,=,,IC50,nM,,7.6,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,7.6
,,2692749,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '17.31', 'le': '0.35', 'lle': '4.20', 'sei': '6.74'}",CHEMBL563407,,CHEMBL563407,8.21,0,http://www.openphacts.org/units/Nanomolar,821811,=,1,1,=,,IC50,nM,,6.1,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,6.1
,,2692750,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Oc3ccccc3)ccc12)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '15.25', 'le': '0.31', 'lle': '2.55', 'sei': '6.24'}",CHEMBL550984,,CHEMBL550984,7.60,0,http://www.openphacts.org/units/Nanomolar,821902,=,1,1,=,,IC50,nM,,25.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,25.0
,,2692751,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(OC(=O)Nc2ccc3c(c2)sc2cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc23)cc1,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '14.51', 'le': '0.29', 'lle': '2.08', 'sei': '6.11'}",CHEMBL549756,,CHEMBL549756,7.44,0,http://www.openphacts.org/units/Nanomolar,821903,=,1,1,=,,IC50,nM,,36.3,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,36.3
,,2692752,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Oc3ccc(F)cc3)ccc12)C(=O)O,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '14.62', 'le': '0.29', 'lle': '2.36', 'sei': '6.20'}",CHEMBL562114,,CHEMBL562114,7.55,0,http://www.openphacts.org/units/Nanomolar,821904,=,1,1,=,,IC50,nM,,28.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,28.0
,,2692753,[],CHEMBL1062301,Inhibition of human recombinant MMP12,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,,,CHEMBL1152446,J Med Chem,2009,"{'bei': '14.65', 'le': '0.30', 'lle': '3.01', 'sei': '5.28'}",CHEMBL551110,,CHEMBL551110,6.58,0,http://www.openphacts.org/units/Nanomolar,821905,=,1,1,=,,IC50,nM,,260.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,260.0
